price,area,province_name,district_name,ward_name,floor_count,frontage_width,bedroom_count,bathroom_count,house_direction
23.074641094205127,105.0,Hồ Chí Minh,4,4,2.0,4.4,2.0,2.0,Unknown
23.362323166633097,32.0,Hà Nội,Ba Đình,Đội Cấn,4.0,5.2,4.0,3.0,Unknown
22.591986347464914,28.0,Hà Nội,Ba Đình,Unknown,4.0,3.6,3.0,4.0,Unknown
22.73816885762201,67.4,Đà Nẵng,Hải Châu,Hòa Cường Nam,3.0,5.2,4.0,3.0,Tây - Nam
23.7189981105504,52.0,Hà Nội,Đống Đa,Trung Liệt,6.0,4.3,4.0,3.0,Unknown
23.41789301778405,55.0,Hồ Chí Minh,11,7,4.0,4.0,3.0,4.0,Unknown
22.53155460828961,60.0,Hồ Chí Minh,Thủ Đức,Cát Lái,4.0,7.0,4.0,3.0,Unknown
24.91292057898799,200.0,Hồ Chí Minh,Thủ Đức,An Khánh,4.0,4.7,4.0,5.0,Unknown
23.49585455924869,64.0,Hồ Chí Minh,Tân Phú,Tân Sơn Nhì,4.0,4.0,4.0,3.0,Unknown
22.390972657693165,67.5,Hồ Chí Minh,Tân Phú,Tây Thạnh,2.0,4.7,2.0,2.0,Unknown
22.79643776573844,38.0,Hà Nội,Hà Đông,Yên Nghĩa,5.0,4.7,4.0,4.0,Unknown
22.59506801400185,66.0,Hồ Chí Minh,Thủ Đức,Long Trường,4.0,4.5,4.0,5.0,Đông Bắc
22.045021677195397,32.0,Hồ Chí Minh,Tân Phú,Tân Quý,4.0,4.0,2.0,3.0,Nam
23.252986502603886,64.0,Hà Nội,Hai Bà Trưng,Unknown,4.0,6.0,4.0,4.0,Nam
24.409642160867293,195.0,Hồ Chí Minh,Tân Bình,4,4.0,4.7,4.0,3.0,Unknown
24.36085199669911,80.0,Hà Nội,Thanh Xuân,Khương Đình,9.0,18.0,4.0,3.0,Unknown
25.165917093448492,125.0,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,4.0,8.0,4.0,3.0,Đông Bắc
23.55647918106145,60.0,Hà Nội,Long Biên,Phúc Đồng,4.0,4.0,4.0,3.0,Unknown
23.025850930040455,112.5,Hồ Chí Minh,8,Unknown,1.0,4.5,3.0,2.0,Unknown
23.362323166633097,60.0,Hồ Chí Minh,Tân Phú,Phú Thọ Hòa,5.0,4.0,3.0,4.0,Unknown
22.515025306341133,45.0,Hồ Chí Minh,Bình Thạnh,Unknown,4.0,4.7,4.0,5.0,Bắc
22.76448616593592,75.0,Hồ Chí Minh,Bình Thạnh,7,4.0,4.7,3.0,3.0,Unknown
23.015800594187965,20.0,Hà Nội,Ba Đình,Unknown,4.0,3.1,4.0,3.0,Unknown
22.86333200056033,80.0,Hồ Chí Minh,Gò Vấp,11,4.0,4.7,4.0,3.0,Unknown
22.64018844927553,80.68,Hồ Chí Minh,Tân Bình,15,4.0,4.0,3.0,3.0,Unknown
21.821878125947855,48.0,Hà Nam,Phủ Lý,Unknown,4.0,3.0,2.0,1.0,Unknown
21.70908263184231,84.7,Khánh Hòa,Diên Khánh,Diên An,4.0,5.57,3.0,2.0,Bắc
22.104547656494013,52.0,Hồ Chí Minh,Bình Tân,Bình Hưng Hòa B,1.0,12.0,2.0,2.0,Unknown
22.26013305676073,40.0,Hồ Chí Minh,Tân Bình,15,2.0,4.0,2.0,2.0,Unknown
23.232865099406084,103.0,Hồ Chí Minh,Gò Vấp,12,4.0,5.5,5.0,5.0,Tây Bắc
22.15596657111912,25.0,Hồ Chí Minh,Phú Nhuận,8,4.0,4.7,4.0,3.0,Unknown
23.264867830489695,52.0,Hồ Chí Minh,7,Bình Thuận,4.0,5.0,4.0,3.0,Unknown
22.33270374958051,55.5,Hồ Chí Minh,7,Phú Thuận,1.0,4.0,1.0,1.0,Nam
22.898017558544208,44.0,Hồ Chí Minh,Phú Nhuận,5,4.0,4.4,4.0,5.0,Unknown
21.870668290101413,72.0,Bình Dương,Thủ Dầu Một,Phú Mỹ,1.0,5.0,3.0,2.0,Đông
23.397414486441907,66.0,Hồ Chí Minh,Tân Bình,13,4.0,4.7,3.0,3.0,Unknown
23.981362375006356,100.0,Hồ Chí Minh,Tân Bình,4,4.0,4.5,4.0,3.0,Unknown
22.909317113796863,103.0,Hồ Chí Minh,Thủ Đức,Hiệp Bình Phước,3.0,4.5,5.0,3.0,Unknown
22.24932214065885,34.6,Hồ Chí Minh,Gò Vấp,10,3.0,3.6,4.0,3.0,Tây - Nam
23.28821519448487,65.0,Hà Nội,Thanh Xuân,Nhân Chính,5.0,3.5,4.0,4.0,Unknown
23.362323166633097,60.0,Hà Nội,Hai Bà Trưng,Minh Khai,4.0,6.2,4.0,3.0,Unknown
24.615086135077448,266.0,Hồ Chí Minh,Bình Thạnh,25,4.0,4.7,4.0,3.0,Unknown
22.44424512429231,48.3,Hồ Chí Minh,12,Tân Thới Hiệp,4.0,5.0,4.0,3.0,Unknown
22.69734686310731,50.0,Hồ Chí Minh,3,14,5.0,4.7,4.0,5.0,Unknown
22.802707378751247,33.0,Hà Nội,Hà Đông,La Khê,5.0,4.0,3.0,4.0,Unknown
24.740999296814664,230.66,Hồ Chí Minh,3,5,4.0,4.7,4.0,3.0,Unknown
22.66917598614458,33.0,Hà Nội,Long Biên,Long Biên,5.0,3.3,3.0,4.0,Unknown
23.431316038115288,186.0,Quảng Nam,Hội An,Thanh Hà,4.0,9.1,4.0,3.0,Tây Nam
22.875028040322153,46.0,Hồ Chí Minh,Gò Vấp,16,5.0,4.7,3.0,4.0,Unknown
23.074641094205127,105.0,Hồ Chí Minh,4,4,4.0,4.7,2.0,2.0,Unknown
22.64018844927553,68.0,Hồ Chí Minh,7,Phú Thuận,4.0,4.7,4.0,3.0,Unknown
23.165612872402573,63.0,Hồ Chí Minh,Bình Thạnh,26,4.0,4.2,5.0,5.0,Unknown
22.909317113796863,57.3,Hồ Chí Minh,Thủ Đức,Trường Thọ,3.0,5.0,6.0,6.0,Bắc
22.845527375928935,35.0,Hà Nội,Hoàng Mai,Giáp Bát,4.0,3.8,3.0,4.0,Unknown
22.920490414393743,50.0,Hà Nội,Nam Từ Liêm,Unknown,4.0,4.7,4.0,3.0,Unknown
22.717966150307213,75.0,Hồ Chí Minh,Gò Vấp,11,4.0,4.0,4.0,5.0,Unknown
22.59506801400185,52.0,Hồ Chí Minh,Thủ Đức,Hiệp Bình Chánh,4.0,4.0,4.0,3.0,Unknown
22.97455763565817,34.0,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,4.0,3.3,3.0,3.0,Unknown
22.76448616593592,54.0,Hồ Chí Minh,Bình Thạnh,13,4.0,4.7,3.0,3.0,Unknown
22.446032434866087,33.0,Hà Nội,Gia Lâm,Bát Tràng,4.0,4.7,4.0,3.0,Unknown
25.165917093448492,128.0,Hồ Chí Minh,1,Nguyễn Cư Trinh,4.0,4.7,4.0,3.0,Unknown
23.208172486817745,52.0,Hà Nội,Tây Hồ,Thụy Khuê,5.0,4.3,3.0,4.0,Unknown
23.55647918106145,80.0,Hồ Chí Minh,Gò Vấp,6,4.0,4.0,4.0,3.0,Unknown
22.498218188027575,34.0,Hà Nội,Hoàng Mai,Định Công,4.0,3.4,5.0,4.0,Unknown
22.29188175506859,190.0,Hồ Chí Minh,Hóc Môn,Bà Điểm,4.0,5.0,4.0,3.0,Tây Bắc
23.46410586093613,44.0,Hà Nội,Hà Đông,Vạn Phúc,5.0,4.0,4.0,5.0,Unknown
23.272711007950107,50.0,Hồ Chí Minh,3,12,6.0,4.7,8.0,9.0,Unknown
22.821283764321883,80.0,Hồ Chí Minh,Bình Thạnh,11,2.0,4.7,4.0,5.0,Unknown
22.610335486130307,48.0,Hồ Chí Minh,Tân Bình,15,4.0,4.0,4.0,5.0,Unknown
23.191365368502776,100.0,Hồ Chí Minh,7,Tân Phú,4.0,5.0,3.0,3.0,Unknown
23.483275777042625,50.0,Hà Nội,Thanh Xuân,Khương Đình,7.0,4.8,6.0,9.0,Unknown
22.79643776573844,36.0,Hà Nội,Nam Từ Liêm,Mỹ Đình 1,4.0,3.0,4.0,2.0,Nam
23.608066549848985,48.0,Hà Nội,Hoàng Mai,Tân Mai,6.0,4.7,4.0,6.0,Unknown
23.79131877212654,77.0,Hà Nội,Hoàng Mai,Hoàng Văn Thụ,4.0,5.4,1.0,3.0,Unknown
24.971761079010054,300.0,Hồ Chí Minh,6,12,4.0,10.0,4.0,3.0,Unknown
20.863027780191135,155.0,Tây Ninh,Dương Minh Châu,Truông Mít,4.0,5.0,3.0,2.0,Đông - Bắc
23.54464472341515,70.0,Hà Nội,Hoàng Mai,Đại Kim,7.0,5.5,20.0,21.0,Đông
22.942469321110103,40.0,Hà Nội,Đống Đa,Láng Hạ,4.0,4.0,4.0,3.0,Unknown
23.54464472341515,61.0,Hà Nội,Thanh Xuân,Hạ Đình,4.0,4.1,4.0,3.0,Unknown
23.206504429717185,50.0,Hà Nội,Nam Từ Liêm,Mỹ Đình 2,6.0,4.7,4.0,3.0,Unknown
21.787976574283668,60.0,Thanh Hóa,Thanh Hóa,Đông Hương,3.0,6.0,4.0,3.0,Nam
23.85876005291904,266.0,Khánh Hòa,Nha Trang,Phước Hải,4.0,9.1,5.0,2.0,Tây
22.73816885762201,72.0,Hồ Chí Minh,Bình Tân,Bình Trị Đông A,4.0,4.0,4.0,5.0,Đông
23.942141661854613,40.0,Hà Nội,Đống Đa,Thịnh Quang,4.0,5.5,2.0,2.0,Unknown
24.386827483101698,140.0,Hồ Chí Minh,Tân Bình,6,4.0,4.7,4.0,3.0,Unknown
24.573413438677747,278.1,Hồ Chí Minh,Bình Tân,Bình Trị Đông A,7.0,10.3,4.0,3.0,Tây Bắc
22.97455763565817,38.0,Hà Nội,Thanh Xuân,Phương Liệt,5.0,3.7,5.0,4.0,Unknown
21.639556569220566,66.0,Khánh Hòa,Nha Trang,Vĩnh Phước,4.0,6.0,2.0,2.0,Unknown
22.97455763565817,49.0,Hồ Chí Minh,Bình Thạnh,22,4.0,5.0,2.0,2.0,Unknown
22.15835036247383,137.0,Cần Thơ,Ninh Kiều,An Khánh,4.0,4.7,4.0,3.0,Unknown
23.240962309638046,51.0,Hồ Chí Minh,Gò Vấp,5,4.0,4.0,4.0,4.0,Unknown
23.698795403233902,57.0,Hà Nội,Thanh Xuân,Khương Mai,5.0,5.0,5.0,5.0,Unknown
22.625373363492585,50.0,Hồ Chí Minh,6,10,4.0,5.0,3.0,2.0,Unknown
21.02337043013749,85.0,Đồng Nai,Vĩnh Cửu,Bình Lợi,4.0,5.0,2.0,2.0,Đông - Nam
23.264867830489695,85.0,Hồ Chí Minh,Bình Thạnh,13,4.0,4.7,4.0,3.0,Unknown
24.386827483101698,57.0,Hà Nội,Ba Đình,Kim Mã,4.0,4.7,4.0,3.0,Unknown
22.72474583729167,38.0,Hà Nội,Đống Đa,Trung Liệt,4.0,4.0,3.0,3.0,Unknown
23.55057945893461,69.0,Hồ Chí Minh,Phú Nhuận,11,4.0,5.0,4.0,4.0,Unknown
22.64018844927553,69.0,Hồ Chí Minh,Thủ Đức,Phước Long B,3.0,4.5,4.0,6.0,Unknown
23.7189981105504,82.0,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,6.0,6.0,6.0,7.0,Unknown
25.040753950496054,180.0,Hà Nội,Ba Đình,Unknown,4.0,15.0,4.0,3.0,Unknown
23.683370932909064,53.0,Hà Nội,Cầu Giấy,Yên Hòa,4.0,4.7,2.0,3.0,Unknown
23.19980423714793,78.0,Hồ Chí Minh,Tân Bình,12,4.0,4.8,5.0,5.0,Unknown
23.303482666614492,38.0,Hà Nội,Cầu Giấy,Nghĩa Đô,4.0,3.8,4.0,3.0,Unknown
22.59506801400185,62.9,Hà Nội,Quốc Oai,Hưng Đạo,5.0,4.7,6.0,4.0,Unknown
22.547815129158746,90.0,Hồ Chí Minh,Thủ Đức,Linh Tây,1.0,4.5,2.0,1.0,Unknown
22.513357249240713,36.0,Hà Nội,Long Biên,Ngọc Thụy,4.0,4.7,3.0,3.0,Unknown
23.767788274717454,60.0,Hà Nội,Ba Đình,Unknown,6.0,4.7,4.0,3.0,Unknown
23.191365368502776,40.0,Hà Nội,Đống Đa,Trung Liệt,4.0,4.5,4.0,3.0,Unknown
22.38149391374042,59.0,Hồ Chí Minh,Thủ Đức,Linh Xuân,4.0,4.7,4.0,3.0,Unknown
23.55057945893461,116.5,Hồ Chí Minh,8,Unknown,4.0,4.5,5.0,3.0,Unknown
23.83678114620123,170.0,Hồ Chí Minh,Bình Tân,Bình Trị Đông,4.0,12.0,4.0,3.0,Unknown
24.834139701136117,203.0,Hồ Chí Minh,Phú Nhuận,Unknown,4.0,4.7,4.0,3.0,Unknown
24.529928326738954,250.0,Hồ Chí Minh,Tân Bình,10,4.0,9.0,4.0,3.0,Unknown
22.4811237546712,42.0,Hồ Chí Minh,Bình Tân,Bình Trị Đông,4.0,4.0,4.0,3.0,Unknown
22.109560198316302,30.0,Hà Nội,Thanh Oai,Bích Hòa,4.0,4.7,3.0,3.0,Unknown
23.942141661854613,54.0,Hà Nội,Đống Đa,Quang Trung,4.0,4.7,4.0,3.0,Unknown
22.85149754291473,45.0,Hồ Chí Minh,Thủ Đức,Linh Đông,2.0,9.0,3.0,3.0,Đông Nam
24.834139701136117,165.0,Hồ Chí Minh,3,Võ Thị Sáu,4.0,4.7,4.0,3.0,Unknown
23.596830476582692,60.0,Hà Nội,Hà Đông,Mộ Lao,4.0,4.7,4.0,3.0,Unknown
22.942469321110103,88.0,Hồ Chí Minh,Thủ Đức,Phước Bình,4.0,4.0,3.0,2.0,Nam
22.821283764321883,50.0,Hồ Chí Minh,Bình Thạnh,13,4.0,4.7,4.0,3.0,Unknown
20.72326583794641,206.1,Đồng Nai,Xuân Lộc,Xuân Hưng,1.0,6.5,2.0,1.0,Đông
23.526626217913552,95.0,Hà Nội,Long Biên,Long Biên,4.0,4.7,4.0,3.0,Unknown
21.976028805727495,40.0,Hồ Chí Minh,12,Trung Mỹ Tây,4.0,4.0,2.0,2.0,Unknown
23.981362375006356,120.0,Hồ Chí Minh,Gò Vấp,11,4.0,7.0,4.0,3.0,Unknown
23.015800594187965,38.0,Hà Nội,Thanh Xuân,Khương Trung,4.0,4.0,4.0,5.0,Tây Nam
23.32595552246487,80.0,Hồ Chí Minh,Tân Phú,Tân Sơn Nhì,4.0,4.7,4.0,3.0,Unknown
23.347934429182033,70.0,Hà Nội,Hoài Đức,An Khánh,7.0,4.7,18.0,18.0,Unknown
22.76448616593592,90.0,Hồ Chí Minh,Bình Tân,Bình Trị Đông B,2.0,4.0,3.0,2.0,Unknown
24.58399554800806,75.0,Hà Nội,Đống Đa,Trung Liệt,4.0,4.7,4.0,3.0,Unknown
23.19980423714793,45.0,Hà Nội,Hai Bà Trưng,Thanh Lương,4.0,4.0,4.0,5.0,Unknown
23.41111333079913,102.0,Hồ Chí Minh,Tân Bình,10,1.0,7.8,4.0,3.0,Unknown
23.54464472341515,60.0,Hà Nội,Đống Đa,Quang Trung,4.0,4.7,4.0,3.0,Unknown
22.717966150307213,81.0,Hồ Chí Minh,Gò Vấp,Unknown,3.0,4.7,3.0,3.0,Unknown
23.248994481334666,63.0,Hồ Chí Minh,1,Nguyễn Cư Trinh,4.0,4.7,2.0,2.0,Unknown
22.601203002568425,33.9,Hà Nội,Tây Hồ,Phú Thượng,5.0,4.7,4.0,3.0,Unknown
22.82739999133857,45.0,Hồ Chí Minh,Tân Bình,7,3.0,4.7,3.0,2.0,Unknown
23.54464472341515,60.0,Hà Nội,Long Biên,Gia Thụy,8.0,4.7,4.0,5.0,Unknown
22.838315806214244,48.0,Hồ Chí Minh,10,14,3.0,4.7,2.0,2.0,Unknown
22.821283764321883,48.0,Hồ Chí Minh,5,2,4.0,4.0,4.0,3.0,Unknown
24.386827483101698,139.0,Hà Nội,Thanh Xuân,Nhân Chính,5.0,4.7,4.0,3.0,Unknown
22.920490414393743,62.8,Hồ Chí Minh,Bình Thạnh,13,4.0,4.15,4.0,3.0,Unknown
22.82739999133857,33.0,Hà Nội,Tây Hồ,Nhật Tân,4.0,6.0,4.0,3.0,Unknown
22.579563827468288,48.0,Hồ Chí Minh,Gò Vấp,12,4.0,4.5,4.0,3.0,Unknown
22.73816885762201,95.0,Đà Nẵng,Cẩm Lệ,Khuê Trung,4.0,4.7,4.0,3.0,Đông
23.074641094205127,42.0,Hà Nội,Hai Bà Trưng,Minh Khai,4.0,4.7,4.0,3.0,Unknown
22.898017558544208,35.0,Hà Nội,Thanh Xuân,Khương Trung,4.0,3.8,3.0,4.0,Unknown
24.261322401354832,78.0,Hà Nội,Cầu Giấy,Trung Hòa,9.0,4.6,4.0,3.0,Nam
23.630166896848433,60.0,Hà Nội,Thanh Xuân,Nhân Chính,4.0,4.5,4.0,4.0,Unknown
23.208172486817745,55.0,Hà Nội,Hà Đông,Hà Cầu,3.0,4.5,3.0,3.0,Unknown
23.04369084816702,70.0,Hà Nội,Long Biên,Unknown,3.0,5.8,4.0,3.0,Unknown
24.306784775430298,190.0,Hà Nội,Tây Hồ,Nhật Tân,4.0,4.7,4.0,3.0,Unknown
22.69037819379219,31.0,Hồ Chí Minh,Bình Thạnh,11,4.0,6.3,3.0,3.0,Unknown
25.177613133211548,420.0,Hồ Chí Minh,Bình Thạnh,11,4.0,4.7,4.0,3.0,Unknown
25.22307550728779,240.0,Hồ Chí Minh,Bình Thạnh,25,4.0,12.0,4.0,3.0,Unknown
23.526626217913552,80.0,Hồ Chí Minh,Tân Bình,8,5.0,5.5,5.0,5.0,Unknown
22.57643393445985,57.6,Hồ Chí Minh,12,Thới An,4.0,4.0,4.0,3.0,Unknown
23.397414486441907,75.0,Hồ Chí Minh,Tân Phú,Tây Thạnh,4.0,15.0,4.0,3.0,Unknown
23.693680302567394,60.0,Hà Nội,Tây Hồ,Thụy Khuê,4.0,4.7,4.0,3.0,Unknown
23.7189981105504,145.1,Đà Nẵng,Hải Châu,Hòa Cường Nam,7.0,4.7,4.0,3.0,Unknown
22.717966150307213,35.0,Hà Nội,Hoàng Mai,Unknown,4.0,4.0,4.0,4.0,Unknown
25.09271368942609,115.0,Hà Nội,Hoàn Kiếm,Hàng Bồ,4.0,4.7,4.0,3.0,Nam
22.47246569192958,80.0,Hồ Chí Minh,Thủ Đức,Linh Tây,4.0,4.7,4.0,3.0,Unknown
23.785955578672045,82.25,Hà Nội,Đống Đa,Quang Trung,4.0,4.5,4.0,3.0,Unknown
22.73683463460905,75.0,Hồ Chí Minh,12,Thới An,4.0,3.9,4.0,2.0,Unknown
22.7709586804407,55.0,Hà Nội,Hà Đông,Hà Cầu,4.0,5.0,4.0,3.0,Unknown
22.802707378751247,30.0,Hà Nội,Thanh Trì,Thanh Liệt,4.0,4.8,4.0,3.0,Unknown
24.182732126763987,105.0,Hà Nội,Cầu Giấy,Trung Hòa,6.0,6.0,8.0,8.0,Unknown
23.693680302567394,54.0,Hà Nội,Thanh Xuân,Thanh Xuân Bắc,4.0,4.1,4.0,4.0,Đông Nam
23.41789301778405,54.0,Hà Nội,Ba Đình,Unknown,4.0,4.7,4.0,3.0,Unknown
23.54464472341515,68.0,Hà Nội,Tây Hồ,Xuân La,4.0,4.7,4.0,3.0,Unknown
22.53155460828961,52.0,Hồ Chí Minh,12,An Phú Đông,4.0,4.0,5.0,5.0,Unknown
23.7189981105504,276.0,Hà Nam,Duy Tiên,Hòa Mạc,3.0,4.7,3.0,2.0,Unknown
24.41214529108535,240.0,Hồ Chí Minh,Bình Thạnh,13,4.0,12.0,4.0,3.0,Unknown
23.165612872402573,91.2,Khánh Hòa,Nha Trang,Unknown,4.0,5.89,3.0,5.0,Đông Nam
24.1211243173765,68.0,Hà Nội,Hoàng Mai,Giáp Bát,4.0,4.5,4.0,3.0,Unknown
21.870668290101413,31.0,Hồ Chí Minh,4,18,4.0,4.7,2.0,2.0,Tây Nam
22.40595421130598,33.2,Hồ Chí Minh,3,5,4.0,4.7,2.0,1.0,Unknown
22.610335486130307,317.0,Bình Dương,Thủ Dầu Một,Hiệp Thành,4.0,10.0,4.0,3.0,Unknown
22.909317113796863,59.0,Hồ Chí Minh,3,Unknown,2.0,6.0,4.0,5.0,Unknown
22.610335486130307,170.0,Hồ Chí Minh,Nhà Bè,Nhơn Đức,2.0,4.7,4.0,4.0,Unknown
22.909317113796863,57.5,Hồ Chí Minh,Thủ Đức,Linh Chiểu,4.0,4.0,3.0,3.0,Tây - Bắc
24.29279853345595,101.0,Hà Nội,Long Biên,Bồ Đề,7.0,5.8,5.0,6.0,Unknown
22.898017558544208,30.0,Hà Nội,Hai Bà Trưng,Unknown,4.0,4.7,4.0,3.0,Unknown
22.909317113796863,52.0,Hồ Chí Minh,Tân Phú,Phú Thạnh,4.0,4.0,4.0,5.0,Nam
22.610335486130307,57.0,Hồ Chí Minh,Unknown,Unknown,3.0,4.0,3.0,4.0,Unknown
22.898017558544208,55.0,Hồ Chí Minh,Gò Vấp,14,4.0,4.7,4.0,3.0,Unknown
23.393960251574057,46.0,Hà Nội,Tây Hồ,Thụy Khuê,4.0,4.0,3.0,3.0,Unknown
22.446032434866087,34.0,Hà Nội,Long Biên,Long Biên,4.0,4.0,3.0,4.0,Unknown
23.020838388217417,45.0,Hà Nội,Hoàng Mai,Hoàng Liệt,5.0,4.0,4.0,4.0,Unknown
22.86333200056033,80.0,Hồ Chí Minh,Tân Phú,Tân Quý,4.0,4.0,4.0,5.0,Unknown
23.7189981105504,206.0,Hồ Chí Minh,12,Tân Thới Nhất,4.0,4.7,4.0,3.0,Unknown
22.625373363492585,100.3,Khánh Hòa,Nha Trang,Unknown,4.0,4.0,5.0,3.0,Tây Nam
24.850400222007632,127.0,Hồ Chí Minh,1,Unknown,4.0,6.1,4.0,3.0,Unknown
23.248994481334666,81.0,Hồ Chí Minh,Phú Nhuận,11,4.0,4.0,6.0,6.0,Unknown
22.515025306341133,63.0,Hồ Chí Minh,Bình Tân,Bình Hưng Hòa,4.0,4.2,2.0,3.0,Unknown
24.971761079010054,60.0,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,4.0,5.0,4.0,3.0,Unknown
21.511723197765228,70.0,Bình Dương,Tân Uyên,Tân Hiệp,4.0,4.7,4.0,3.0,Unknown
22.57800010549235,78.0,Hồ Chí Minh,Thủ Đức,Phú Hữu,4.0,5.0,4.0,5.0,Unknown
22.227343233944907,70.0,Hồ Chí Minh,12,Thạnh Xuân,3.0,4.0,3.0,3.0,Unknown
21.639556569220566,25.0,Hồ Chí Minh,Thủ Đức,Hiệp Bình Phước,2.0,4.7,2.0,2.0,Unknown
23.526626217913552,97.2,Hồ Chí Minh,Bình Thạnh,13,4.0,4.0,4.0,3.0,Đông Nam
21.961640068279536,56.0,Bình Dương,Dĩ An,Đông Hòa,4.0,4.0,3.0,2.0,Unknown
25.468197965318357,120.0,Hồ Chí Minh,1,Bến Thành,4.0,6.0,4.0,3.0,Unknown
23.208172486817745,30.0,Hà Nội,Ba Đình,Thành Công,5.0,3.1,3.0,3.0,Unknown
25.22307550728779,300.0,Hồ Chí Minh,3,Võ Thị Sáu,4.0,12.0,4.0,3.0,Unknown
23.51443094482048,79.0,Hà Nội,Hoàng Mai,Hoàng Văn Thụ,4.0,4.4,3.0,3.0,Unknown
22.73816885762201,76.0,Hồ Chí Minh,6,11,4.0,4.0,5.0,6.0,Unknown
23.12116110983569,50.0,Hà Nội,Long Biên,Unknown,5.0,4.7,4.0,3.0,Unknown
22.72474583729167,60.0,Hồ Chí Minh,8,Unknown,3.0,3.9,3.0,3.0,Unknown
22.44245461351884,30.0,Hà Nội,Hoàng Mai,Vĩnh Hưng,5.0,4.0,3.0,4.0,Unknown
21.242059630956817,42.0,Hồ Chí Minh,12,Hiệp Thành,1.0,3.5,3.0,3.0,Unknown
22.833479037414214,80.0,Hồ Chí Minh,Nhà Bè,Nhà Bè,4.0,6.4,4.0,5.0,Đông - Nam
22.875028040322153,81.0,Hồ Chí Minh,Thủ Đức,Linh Đông,4.0,4.7,4.0,3.0,Unknown
23.191365368502776,50.0,Hà Nội,Hà Đông,Unknown,4.0,13.0,4.0,4.0,Đông Nam
22.66917598614458,114.0,Hồ Chí Minh,Unknown,Unknown,1.0,11.0,2.0,1.0,Đông - Bắc
22.920490414393743,40.0,Hồ Chí Minh,11,Unknown,4.0,4.7,3.0,3.0,Unknown
23.390494043597812,58.3,Hà Nội,Hoàng Mai,Vĩnh Hưng,4.0,5.0,4.0,3.0,Unknown
23.264867830489695,99.0,Đà Nẵng,Sơn Trà,Thọ Quang,4.0,4.7,3.0,4.0,Unknown
20.809443534104894,108.0,Đà Nẵng,Sơn Trà,Phước Mỹ,3.0,4.7,5.0,4.0,Bắc
23.657122706835505,72.3,Hồ Chí Minh,10,14,4.0,6.5,8.0,9.0,Unknown
23.46410586093613,54.0,Hà Nội,Nam Từ Liêm,Mỹ Đình 1,4.0,4.7,4.0,3.0,Unknown
23.641036569084743,87.0,Hà Nội,Hoàng Mai,Giáp Bát,4.0,4.7,4.0,3.0,Đông
24.278613898464396,422.0,Đồng Nai,Biên Hòa,Tân Mai,4.0,6.2,5.0,4.0,Unknown
22.446032434866087,118.8,Đồng Nai,Biên Hòa,Bình Đa,4.0,6.6,3.0,3.0,Unknown
24.051892525809574,60.0,Hà Nội,Hai Bà Trưng,Bạch Đằng,5.0,4.0,4.0,3.0,Unknown
23.641036569084743,102.0,Đà Nẵng,Sơn Trà,Phước Mỹ,3.0,7.0,4.0,3.0,Unknown
24.01539212359138,72.0,Hồ Chí Minh,3,Võ Thị Sáu,4.0,4.7,4.0,3.0,Unknown
23.206504429717185,72.0,Hồ Chí Minh,Tân Bình,15,4.0,6.0,4.0,5.0,Đông - Bắc
23.667704816165482,104.0,Hồ Chí Minh,3,9,4.0,5.8,4.0,3.0,Unknown
22.751414084370275,52.0,Hà Nội,Hà Đông,Unknown,4.0,4.7,4.0,3.0,Unknown
23.538674556429,85.0,Hà Nội,Nam Từ Liêm,Tây Mỗ,3.0,4.7,4.0,3.0,Unknown
23.49585455924869,90.0,Đà Nẵng,Ngũ Hành Sơn,Mỹ An,4.0,4.7,4.0,3.0,Unknown
24.05547034715733,130.0,Hà Nội,Cầu Giấy,Dịch Vọng,4.0,4.7,4.0,3.0,Unknown
22.654787248694554,40.0,Hồ Chí Minh,Gò Vấp,16,4.0,5.0,4.0,5.0,Đông Bắc
24.866400563353817,100.0,Hồ Chí Minh,5,13,4.0,10.0,4.0,3.0,Unknown
22.839521351869447,38.0,Hà Nội,Nam Từ Liêm,Mỹ Đình 1,4.0,4.7,3.0,4.0,Unknown
21.59873457471698,72.0,Bình Dương,Tân Uyên,Unknown,4.0,4.7,3.0,3.0,Unknown
22.66917598614458,35.0,Hà Nội,Hoàng Mai,Vĩnh Hưng,4.0,4.7,4.0,3.0,Unknown
24.48446595266323,168.0,Hồ Chí Minh,Tân Bình,13,4.0,4.7,4.0,3.0,Unknown
22.53155460828961,70.0,Bình Dương,Dĩ An,Dĩ An,2.0,5.0,3.0,2.0,Đông
23.85876005291904,86.0,Hà Nội,Thanh Xuân,Khương Mai,4.0,5.1,5.0,4.0,Unknown
23.12116110983569,37.0,Hồ Chí Minh,3,5,3.0,4.1,3.0,3.0,Tây - Nam
22.59506801400185,140.0,Lâm Đồng,Đức Trọng,Liên Nghĩa,2.0,7.0,4.0,4.0,Đông - Nam
22.802707378751247,60.0,Hà Nội,Nam Từ Liêm,Xuân Phương,4.0,4.5,9.0,9.0,Unknown
21.941141546737196,22.0,Hồ Chí Minh,8,Unknown,2.0,4.0,2.0,1.0,Đông
24.1244632186419,120.0,Hà Nội,Đống Đa,Unknown,3.0,4.7,3.0,3.0,Unknown
